Genre,Publication Date,Author,Title,Rating,Ratings Count,Reviews Count,Auth_Books,Auth_Followers
"Romanian,Literature,Classics,Fiction,School Read,For,School Romania,Literature,more",1955-01-01,Marin Preda,Morome ii vol,3.84,11630,252,51.0,305.0
"Historical Fiction,Fiction,Southern",1941-01-01,Caroline Gordon,Green Centuries,4.3,23,1,38.0,19.0
"History,Biography,Nonfiction,Russia,Politics,Russian,History,Biography,Memoir,more",1995-01-01,Edvard Radzinsky,Stalin,4.06,1811,152,67.0,90.0
"Fantasy,Fiction,Childrens,Young,Adult,Middle,Grade,Mystery,Horror,more",1982-09-01,Sylvia Cassedy,Behind the Attic Wall,4.06,5859,483,18.0,41.0
"Science,Fiction,Fiction",1979-10-02,Foster,The Day the Klesh,3.65,74,2,20.0,27.0
"Fiction,Science,Fiction,Short,Stories,Novels,Literature,Classics,Horror,more",1969-01-01,Ballard,The Atrocity Exhibition,3.78,6695,531,407.0,3807.0
"Picture,Books,Childrens,Fiction,Fairy,Tales,Fantasy,Princesses,Humor,more",1987-03-18,Babette Cole,Princess Smartypants,4.02,1894,214,96.0,75.0
"Fiction,Jewish,Classics,Novels,Nobel,Prize,Literature,Holocaust,more",1966-01-01,Isaac Bashevis Singer,Enemies Love Story,3.96,3431,366,465.0,999.0
"Young,Adult,Mystery,Fiction,Horror,Thriller,Suspense,Teen,more",1989-01-01,Lois Duncan,Dont Look Behind You,3.7,5410,432,63.0,1902.0
"Nonfiction,Military,Fiction,War,History,Biography,Military,History,Autobiography,more",1995-01-01,Chris Ryan,THE ONE THAT GOT AWAY,4.11,4362,129,296.0,956.0
"History,Nonfiction,Childrens,Historical Juvenile,American,History,School,more",1999-09-01,Susan Sinnott,Welcome Kirstens World Growing Pioneer America,4.31,373,24,25.0,4.0
"Historical Fiction,Fiction,Religion,Christian,Historical Christian,Fiction,Biblical,Fiction,more",1970-01-01,Taylor Caldwell,Great Lion God,4.17,2622,156,142.0,501.0
"Picture,Books,Childrens,Animals,Family,Storytime,Fiction,Adventure,more",1999-01-01,Mem Fox,Sleepy Bears,4.02,353,54,83.0,407.0
"Fiction,Thriller,War,Science,Fiction,Historical Fiction,Classics,Suspense,more",1962-01-01,Eugene Burdick,FailSafe,4.16,5770,244,31.0,25.0
"Fiction,Classics,American",1919-01-01,Dorothy Canfield Fisher,The Brimming Cup,3.75,83,20,158.0,120.0
"Humor,Travel,Nonfiction,Memoir,Biography,Classics,Biography,Memoir,more",1942-01-01,Cornelia Otis Skinner,Our Hearts Were Young and Gay Unforgettable Comic Chronicle Innocents Abroad the,4.06,2197,281,56.0,25.0
"Historical Fiction,Fiction,Historical Tudor,Period,British,Literature,Romanceth,Century,more",1980-10-03,Carolly Erickson,The Last Wife Henry VIII,3.89,11676,489,48.0,691.0
"Theatre,Art,Nonfiction,Drama,Plays,Theory",1997-01-01,Jacques Lecoq,The Moving Body Corps Poetique,4.28,397,21,12.0,7.0
"Fiction,Short,Stories,The,United,States,Of,America,American,Literature",1993-01-01,Guy Davenport,Table Green Fields Stories,4.16,55,7,109.0,114.0
"Economics,Politics,Nonfiction,Philosophy,Classics,History,Finance,more",1979-01-01,Ludwig von Mises,Economia apte lec ii G nduri pentru cei azi cei m ine,4.38,1738,152,189.0,1115.0
"Theatre,Nonfiction,Cultural,Pop,Culture,Criticism,History,Drama",1969-01-01,William Goldman,The Season Candid Look Broadway,4.09,423,50,75.0,2519.0
"Fiction,Classics,Brazil,Literatureth,Century,Romance,School,more",1943-01-01,Jos Lins Rego,Fogo Morto,3.95,727,35,35.0,47.0
"Classics,Southern,Novels,Fiction",1934-01-01,Caroline Gordon,Aleck Maury Sportsman,4.16,31,5,38.0,19.0
"Noir,Fiction,Crime,Mystery,Thriller,Classics",1960-01-01,Chester Himes,Run Man Run,3.78,250,41,150.0,434.0
"Mystery,Fiction,Crime,Thriller,Gothic,Mystery,Thriller,Horror,more",1987-01-01,Ruth Rendell,Heartstones,3.69,787,89,465.0,1557.0
"Historical Fiction,Fiction,Historical Young,Adult,Fantasy,Adventure,Classics,more",1965-01-01,Rosemary Sutcliff,The Mark the Horse Lord,4.17,987,115,101.0,637.0
"Picture,Books,Childrens,Fairy,Tales,Cinderella,Fantasy,Fiction,Fractured,Fairy,Tales,more",1994-04-01,Ellen Jackson,Cinder Edna,4.15,3232,373,89.0,17.0
"Historical Fiction,Childrens,Fiction,Historical Middle,Grade,Young,Adult,World,War,I,I,more",1990-01-01,Valerie Tripp,Molly American Girl,3.98,5431,148,260.0,393.0
"Writing,Nonfiction,Reference,Business,Self,Help,Communication,Language,more",1976-01-01,William Zinsser,Writing Well The Classic Guide Writing Nonfiction,4.24,28937,2368,49.0,464.0
"Fiction,Childrens,Historical Fiction,Middle,Grade,Young,Adult,Juvenile,Classics,more",1955-01-01,Jennie Lindquist,The Golden Name Day,4.19,680,72,6.0,19.0
"Picture,Books,Childrens,Animals,Fiction",1976-08-01,Ingri Aulaire,The Terrible TrollBird,3.83,111,18,36.0,155.0
"Fiction,Romania,Historical Fiction,Nobel,Prize,German,Literature,Literature,Germany,more",1997-01-01,Herta M ller,The Appointment,3.39,3903,555,87.0,1119.0
"Christian,Nonfiction,Religion,Christianity,Faith,Theology,Christian,Living,more",2000-01-01,Lee Strobel,The Case for Faith Journalist Investigates the Toughest Objections Christianity,4.25,36670,659,209.0,1445.0
"Fiction,Religion,Fantasy,Novels,Christian,Classics,Spirituality,more",1967-01-01,Taylor Caldwell,Dialogues with the Devil,4.07,520,56,142.0,501.0
"Poetry,Literature,Classics,American,The,United,States,Of,America,Fictionth,Century,more",1975-01-01,John Ashbery,SelfPortrait Convex Mirror,4.08,4479,226,254.0,451.0
"Fictionth,Century,Literary,Fiction,Novels,British,Literature,Female,Authors,Adult",1956-01-01,Isobel English,Every Eye,3.46,264,52,8.0,6.0
"Romanian,Literature,Classics,Fiction,School Romance,Read,For,Schoolth,Century,more",1938-01-01,George C linescu,Enigma Otiliei,3.66,19164,518,74.0,98.0
"Mystery,Fiction,Crime,Thriller,Detective,Mystery,Thriller,Humor,more",1995-01-01,Ford,Who Hell Wanda Fuca,3.88,2282,181,32.0,222.0
"Politics,History,Economics,Nonfiction,American,History,Cultural,Sociology,more",1992-03-01,Marvin Olasky,The Tragedy American Compassion,4.08,287,44,55.0,43.0
"History,Nonfiction,Christianity,Judaism,Theology,Jewish,Spirituality,more",1987-01-01,Richard Elliott Friedman,Who Wrote the Bible,4.12,6081,347,25.0,144.0
"Young,Adult,Fiction,Childrens,Adventure,Contemporary,Fantasy,Mystery,more",1978-01-01,Richard Peck,Secrets the Shopping Mall,3.61,489,72,98.0,699.0
"Mystery,Fiction,Crime,Thriller,Suspense,Psychological,Thriller,British,Literature,more",1989-01-01,Ruth Rendell,The Bridesmaid,3.64,2314,207,465.0,1557.0
"Philosophy,Theory,Nonfiction,Literary,Criticism,Politics,Criticism,Cultural,Studies,more",1977-01-01,Raymond Williams,Marxism and Literature,4.08,1639,61,188.0,240.0
"Religion,Nonfiction,Lds,Church,Self,Help,Inspirational,Spirituality,more",2000-02-22,Gordon Hinckley,Standing for Something Neglected Virtues That Will Heal Our Hearts and Homes,4.6,14458,773,97.0,350.0
"Mystery,Fiction,Thriller,Crime,Detective,Humor",1997-05-01,Ford,The Bums Rush,3.98,1353,62,32.0,222.0
"Historical Fiction,Childrens,Fiction,Historical Middle,Grade,Young,Adult,American,Revolution,more",1992-01-01,Valerie Tripp,Felicity American Girl,4.04,7360,221,260.0,393.0
"Historical Fiction,Fiction,Young,Adult,Historical Adventure,Childrens,Classics,more",1957-01-01,Rosemary Sutcliff,The Silver Branch,3.93,2802,245,101.0,637.0
"Economics,Politics,Philosophy,Nonfiction,History,Political,Science,Sociology,more",1988-01-01,Friedrich Hayek,Infatuarea fatal erorile socialismului,4.23,2335,166,226.0,1533.0
"Fiction,Childrens,Animals,Canada,Classics,Middle,Grade,Nature,more",1961-01-01,Farley Mowat,Owls the Family,4.1,5535,527,99.0,617.0
"History,Nonfiction,True,Crime,Politics,Crime,Conspiracy,Theories,Historical,more",1988-01-01,Jim Garrison,the Trail the Assassins One Mans Quest Solve the Murder President Kennedy,4.07,2041,149,37.0,33.0
"Comics,Humor,Graphic,Novels,Comedy,Fiction,Comic,Strips,Cartoon,more",1984-01-01,Gary Larson,The Far Side Gallery,4.43,26118,161,128.0,690.0
"Mystery,Fiction,Crime,Noir,Detective,Thriller,Hard,Boiled,more",1954-01-01,Ross Macdonald,Find Victim,3.94,1533,161,211.0,747.0
"Fiction,Humor",1966-01-01,Richard Pitts Powell,Don Quixote USA,4.26,263,39,35.0,16.0
"Self,Help,Nonfiction,Womens,Psychology,Health,Personal,Development,Reference,more",1992-03-27,Jennifer Louden,The Womans Comfort Book,3.98,1231,56,29.0,242.0
"Film,Nonfiction,Biography,Media,Tie,In,Art,History,France,more",1966-01-01,Fran ois Truffaut,HitchcockTruffaut,4.48,8580,559,138.0,212.0
"History,Nonfiction,Canada,Travel,Adventure,World,History,Science,more",1988-11-01,Pierre Berton,The Arctic Grail The Quest for the Northwest Passage and the North Pole,4.37,731,71,154.0,182.0
"Historical Romance,Romance,Historical Medieval,Historical Fiction,Medieval,Romance,Fairy,Tales,more",1999-04-06,Teresa Medeiros,Charming the Prince,3.91,6457,445,50.0,2549.0
"Fiction,Thriller,Military,Fiction,Aviation,Action,Adventure,Espionage,more",1988-08-01,Stephen Coonts,Final Flight,4.07,6351,95,156.0,723.0
"Historical Fiction,Childrens,Fiction,Historical Middle,Grade,Civil,War,Young,Adult,more",1993-09-01,Connie Rose Porter,Meet Addy,4.12,10187,380,32.0,95.0
"Thriller,Fiction,Adventure,Mystery,Suspense,Action,Crime,more",1971-01-01,Alistair MacLean,Bear Island,3.6,3812,146,268.0,1116.0
"Historical Romance,Romance,Historical Historical,Fiction,Harem,Pirates,Fiction,more",1976-01-01,Rosemary Rogers,Wicked Loving Lies,3.9,2129,114,90.0,397.0
"Fiction,France,Short,Stories,Writing,Classics,French,Literature,Literature,more",1947-04-28,Raymond Queneau,Exercises Style,4.06,11803,1042,197.0,540.0
"France,Classics,Fiction,French,Literature,Roman,Romance,Novels,more",1944-01-01,Louis Aragon,Aur lien,4.3,1784,139,242.0,302.0
"History,Politics,Nonfiction,Philosophy,Essays,Economics,Russia,more",1949-01-01,Richard Crossman,Zeul care dat gre,4.02,418,62,34.0,7.0
"Fiction,Classics,Historical Fiction,Novels,Literary,Fiction,American,Literature,more",1969-01-01,Evan Connell,Bridge,4.0,2589,326,39.0,146.0
"Fiction,Childrens,Middle,Grade,Young,Adult,Mystery,Classics,Realistic,Fiction,more",1980-03-28,Louise Fitzhugh,Sport,3.75,1026,84,19.0,526.0
"Fiction,Southern,Chick,Lit,Romance,Contemporary,Womens,Fiction,Drama,more",1998-01-01,Anne Rivers Siddons,Low Country,3.98,18686,239,47.0,1150.0
"Design,Nonfiction,Science,Business,Reference,Art,Mathematics,more",1983-01-01,Edward Tufte,The Visual Display Quantitative Information,4.39,8354,601,13.0,669.0
"Romance,Historical Romance,Historical Time,Travel,Medieval,Historical Fiction,Fantasy,more",2000-10-01,Lynn Kurland,Had You,4.19,2452,104,65.0,1535.0
"History,Politics,Economics,Nonfiction,Theory,Germany,Far,Right,more",1936-01-01,Daniel Gu rin,Fascism and Big Business,4.23,124,15,45.0,97.0
"Fantasy,Fiction,Epic,Fantasy,Heroic,Fantasy,High,Fantasy,Adventure,Science,Fiction,Fantasy,more",1990-01-01,David Gemmell,Quest for Lost Heroes,4.13,10101,225,170.0,3335.0
"Poetry,France,French,Literature,Fiction,Philosophy,War",1946-01-01,Ren Char,Leaves Hypnos,4.18,343,38,185.0,117.0
"Economics,Politics,Philosophy,Nonfiction,Society,History,Political,Science,more",1988-12-01,Hans Hermann Hoppe,Teoria socialismului capitalismului,4.29,493,31,101.0,499.0
"Historical Fiction,Fiction,Classics,Romance,Mystery,France,Crime,more",1929-01-01,Rachel Field,All This and Heaven Too,4.11,468,70,95.0,45.0
"Romance,Historical Romance,Historical Time,Travel,Medieval,Historical Fiction,Fiction,more",1998-12-01,Lynn Kurland,Another Chance Dream,4.09,2845,150,65.0,1535.0
"Fantasy,Childrens,Fiction,Dragons,Chapter,Books,Adventure,Middle,Grade,more",1950-10-28,Ruth Stiles Gannett,Elmer and the Dragon,4.07,5668,401,28.0,89.0
"Historical Fiction,Mystery,Fiction,Fantasy,Young,Adult,Middle,Grade,Childrens,more",1988-09-01,Avi,Something Upstairs,3.83,2855,300,325.0,1643.0
"Science,Fiction,Fiction,Science,Fiction,Fantasy,Hard,Science,Fiction,Fantasy,Audiobook,Novels,more",1987-04-01,Larry Niven,The Smoke Ring,3.78,3661,99,603.0,3160.0
"Fantasy,Fiction,Heroic,Fantasy,Epic,Fantasy,High,Fantasy,Sword,and,Sorcery,Adventure,more",1996-01-01,David Gemmell,The Legend Deathwalker,4.34,9108,173,170.0,3335.0
"Philosophy,Psychology,Psychoanalysis,Theory,Nonfiction,France,Classics,more",1966-01-01,Jacques Lacan,crits,4.02,3274,113,151.0,1047.0
"History,Nonfiction,Childrens,Humor,Historical Comedy,Middle,Grade,more",1994-01-01,Terry Deary,The Vicious Vikings,3.98,3026,147,559.0,744.0
"Economics,History,Politics,Philosophy,Nonfiction,Government",1954-01-01,Friedrich Hayek,Capitalismul istoricii,3.95,192,5,226.0,1533.0
"Fiction,Classics,Historical Fiction,Jewish,Novels,Literature,Race,more",1946-01-01,Laura Hobson,Gentlemans Agreement,3.94,942,134,19.0,23.0
"Fiction,Canada,Classics,Feminism,Literatureth,Century,Novels,more",1980-01-01,Helen Weinzweig,Basic Black With Pearls,3.53,744,129,4.0,12.0
"Fiction,Australia,Young,Adult,Classics,Adventure,Survival,Childrens,more",1959-01-01,James Vance Marshall,Walkabout,3.48,2592,275,31.0,10.0
"Nonfiction,Essays,Short,Stories,New,York,History,Journalism,Literature,more",1992-01-01,Joseph Mitchell,the Old Hotel,4.33,4094,393,133.0,174.0
"Fiction,Germany,German,Literature,Novels",1969-01-01,Herbert Rosendorfer,The Architect Ruins,4.05,158,20,121.0,17.0
"Time,Travel,Romance,Historical Romance,Historical Fantasy,Time,Travel,Romance,Historical Fiction,more",1996-12-01,Lynn Kurland,Dance Through Time,4.15,5714,306,65.0,1535.0
"Military,Fiction,Nonfiction,War,History,Biography,Thriller,Military,History,more",1995-01-01,Andy McNab,Immediate Action,3.96,3572,90,167.0,1106.0
"Childrens,Fiction,Picture,Books,Fantasy,Chapter,Books,Adventure,Writing,more",1964-01-01,Jeff Brown,Flat Stanley,3.85,16098,1093,273.0,120.0
"Science,Fiction,Fiction,Science,Fiction,Fantasy",1984-01-01,Jeffrey Carver,The Infinity Link,3.86,207,16,44.0,160.0
"Music,History,Nonfiction,Classical,Music",1986-10-01,Evan Eisenberg,The Recording Angel Music Records and Culture from Aristotle Zappa,3.99,154,21,7.0,9.0
"History,Nonfiction,Childrens,Historical Humor,Middle,Grade,Comedy,more",1996-01-01,Terry Deary,The Groovy Greeks,4.06,3899,212,559.0,744.0
"Economics,Philosophy,Politics,Nonfiction,History,Political,Science,Law,more",1960-01-01,Friedrich Hayek,Constitu ia libert ii,4.16,2746,131,226.0,1533.0
Poetry,1930-01-01,Ren Char,Ralentir travaux,4.22,32,2,185.0,117.0
"History,Biography,Nonfiction,Business,Finance,Economics,American,History,more",1990-03-20,Ron Chernow,The House Morgan American Banking Dynasty and the Rise Modern Finance,3.95,11444,599,21.0,5499.0
"Short,Stories,Fiction,Jewish,Literature,American,The,United,States,Of,America,Classics,more",1997-01-01,Bernard Malamud,The Complete Stories,4.22,847,68,139.0,457.0
"Graphic,Novels,Comics,Historical Fiction,Fiction,Germany,Historical Graphic,Novels,Comics,more",2000-06-01,Jason Lutes,Berlin Vol City Stones,3.94,6236,373,66.0,219.0
"Fantasy,Fiction,Science,Fiction,Fantasy",1991-01-01,Carole Nelson Douglas,Cup Clay,3.57,99,4,151.0,561.0
"Mystery,Fiction,Thriller,Mystery,Thriller,Adventure,Audiobook,Suspense,more",1997-01-01,Randy Wayne White,North Havana,4.0,2901,126,103.0,1425.0
"Fiction,United,States",1930-01-01,Erskine Caldwell,Poor Fool,3.67,60,17,288.0,206.0
"Psychology,Self,Help,Personal,Development,Nonfiction,Business,Leadership,Productivity,more",1979-06-01,Denis Waitley,The Psychology Winning Ten Qualities Total Winner,4.2,1744,106,182.0,113.0
"Romance,Time,Travel,Historical Romance,Historical Fantasy,Time,Travel,Romance,Fiction,more",1998-01-01,Lynn Kurland,The Very Thought You,4.23,2817,97,65.0,1535.0
"Fiction,Magical,Realism,School Novels,Literature,Fantasy,American,more",1997-09-01,Karen Tei Yamashita,Tropic Orange,3.55,2871,264,25.0,176.0
"Thriller,Fiction,Espionage,Action,Suspense",1981-01-01,Colin Forbes,The Stockholm Syndicate,3.78,455,6,145.0,110.0
"Historical Fiction,Childrens,Fiction,Historical Middle,Grade,Civil,War,Juvenile,more",1994-01-01,Connie Rose Porter,Happy Birthday Addy Springtime Story,4.06,3747,85,32.0,95.0
"Nonfiction,Politics,Feminism,Education,Sociology,Parenting,Philosophy,more",2000-01-01,Christina Hoff Sommers,The War Against Boys How Misguided Feminism Harming Our Young Men,3.94,1555,227,17.0,305.0
"Science,Fiction,Fiction,Thriller,Science,Fiction,Fantasy,Suspense,Horror,Hard,Science,Fiction,more",1985-01-01,Gregory Benford,Artifact,3.47,1238,80,554.0,584.0
"Politics,Philosophy,Nonfiction,Russia,Theory,History,Anarchism",1950-01-01,Mikhail Bakunin,Marxism Freedom and the State,3.61,160,15,251.0,515.0
"Poetry,Nigeria,African,Literature,School Biography",2000-09-01,Chris Abani,Kalakuta Republic,4.3,111,10,55.0,269.0
"Graphic,Novels,Nonfiction,Comics,Biography,History,Memoir,Graphic,Novels,Comics,more",1998-09-28,Raymond Briggs,Ethel Ernest,4.19,3600,502,158.0,221.0
"Nonfiction,Memoir,Adventure,Biography,Biography,Memoir,Autobiography,Nature,more",1999-05-12,Linda Greenlaw,The Hungry Ocean Swordboat Captains Journey,3.84,5701,407,23.0,226.0
Fantasy,1981-02-01,Nancy Garden,Fours Crossing,4.17,24,6,37.0,433.0
"Fiction,Classics,Historical Fiction,British,Literature,Literature,Education,Young,Adult,more",1934-01-01,James Hilton,Goodbye Chips,3.97,13496,1420,192.0,251.0
"Mystery,Fiction,Thriller,Audiobook,Mystery,Thriller,Adventure,Suspense,more",1993-01-01,Randy Wayne White,The Man Who Invented Florida,3.85,3347,227,103.0,1425.0
"Fantasy,Fiction,Epic,Fantasy,High,Fantasy,Science,Fiction,Fantasy,Adult,Magic,more",1997-02-01,Kate Elliott,Kings Dragon,3.81,9393,417,115.0,2729.0
"Fiction,Novels,War,Novella,Literature,Historical Fiction,Literary,Fiction,more",1986-01-01,Tobias Wolff,The Barracks Thief,3.83,1828,189,169.0,1152.0
"Romance,Historical Romance,Historical Medieval,Time,Travel,Medieval,Romance,Historical Fiction,more",1997-08-01,Lynn Kurland,This All Ask,4.23,4489,293,65.0,1535.0
"Fiction,Literary,Fiction,Novels,The,United,States,Of,America,American,Historical Fiction,Economics,more",1998-01-01,Richard Powers,Gain,3.76,1145,116,359.0,4949.0
"Fantasy,Science,Fiction,Fiction,Science,Fiction,Fantasy,Speculative,Fiction,Novels,Time,Travel,more",1987-01-01,Gene Wolfe,The Urth the New Sun,4.05,7880,526,513.0,3239.0
"Childrens,German,Literature,Fiction,Classics,Fantasy,Germany,Adventure,more",1962-08-01,Otfried Preu ler,Der R uber Hotzenplotz,4.21,5500,156,143.0,265.0
"Japan,Japanese,Literature,Fiction,Classics,Asia,Novels,Literature,more",1961-01-01,Jun ichir Tanizaki,Diary Mad Old Man,3.46,3502,359,455.0,1910.0
"Nonfiction,Philosophy,Politics",1990-02-12,Mikhail Bakunin,Federalism Socialism AntiTheologism,3.85,60,1,251.0,515.0
Economics,2000-04-01,Pascal Salin,Liberalismul,3.9,21,3,36.0,3.0
"History,Biography,Nonfiction,British,Literature,Politics,English,Civil,War,Biography,Memoir,more",1970-01-01,Christopher Hill,Gods Englishman Oliver Cromwell and the English Revolution,3.82,345,37,178.0,79.0
"Biography,Nonfiction,Memoir,Film,Biography,Memoir,Autobiography,Gay,more",1986-07-01,Rock Hudson,Rock Hudson His Story,3.89,531,48,12.0,8.0
"Fantasy,Epic,Fantasy,Fiction,Science,Fiction,Fantasy,High,Fantasy,Magic,Epic,more",1998-01-01,Kate Elliot,Prince Dogs,3.92,7281,180,12.0,15.0
"Self,Help,Nonfiction,Spirituality,Inspirational,Psychology,Womens,Health,more",1998-01-01,Sarah Ban Breathnach,Something More Excavating Your Authentic Self,4.02,4429,153,53.0,518.0
"Fiction,School Novels,Read,For,School Contemporary,Coming,Of,Age,American,more",1995-04-01,Helena Mar a Viramontes,Under the Feet Jesus,3.63,3465,382,18.0,79.0
"Historical Fiction,Young,Adult,Fiction,Middle,Grade,Historical World,War,I,I,Childrens,more",1991-01-01,Mary Downing Hahn,Stepping the Cracks,4.09,4092,359,67.0,4029.0
"Romance,Time,Travel,Historical Romance,Historical Medieval,Fantasy,Time,Travel,Romance,more",1999-10-01,Lynn Kurland,The More See You,4.28,3180,133,65.0,1535.0
"Fiction,Historical Fiction,Novels,Literature,School Asia,Contemporary,more",1990-01-01,Jessica Hagedorn,Dogeaters,3.6,2869,249,40.0,169.0
"Plays,Drama,Theatre,Classics,Humor,Fiction,Comedy,more",1936-01-01,Moss Hart,You Cant Take With You,3.98,8798,166,57.0,22.0
"Fiction,France,French,Literature,Romanceth,Century,Literature,Novels,more",1923-01-01,Raymond Radiguet,The Devil the Flesh,3.63,6898,623,19.0,156.0
